id_estacion,hour,weekNumber,dayOfWeek,lat,long,num_bikes_available
328.0,11,38,0,-34.598549,-58.39735400000001,0.0
328.0,11,38,1,-34.598549,-58.39735400000001,0.0
328.0,11,38,2,-34.598549,-58.39735400000001,7.0
328.0,11,38,3,-34.598549,-58.39735400000001,0.0
328.0,11,38,4,-34.598549,-58.39735400000001,1.0
328.0,11,38,5,-34.598549,-58.39735400000001,0.0
328.0,11,38,6,-34.598549,-58.39735400000001,0.0
328.0,12,38,0,-34.598549,-58.39735400000001,0.0
328.0,12,38,1,-34.598549,-58.39735400000001,0.0
328.0,12,38,2,-34.598549,-58.39735400000001,7.0
328.0,12,38,3,-34.598549,-58.39735400000001,0.0
328.0,12,38,4,-34.598549,-58.39735400000001,0.0
328.0,12,38,5,-34.598549,-58.39735400000001,0.0
328.0,13,38,0,-34.598549,-58.39735400000001,0.0
328.0,13,38,1,-34.598549,-58.39735400000001,1.0
328.0,13,38,2,-34.598549,-58.39735400000001,7.0
328.0,13,38,3,-34.598549,-58.39735400000001,0.0
328.0,13,38,4,-34.598549,-58.39735400000001,0.0
328.0,13,38,5,-34.598549,-58.39735400000001,0.0
328.0,14,38,0,-34.598549,-58.39735400000001,0.0
328.0,14,38,1,-34.598549,-58.39735400000001,0.0
328.0,14,38,2,-34.598549,-58.39735400000001,7.0
328.0,14,38,3,-34.598549,-58.39735400000001,0.0
328.0,14,38,4,-34.598549,-58.39735400000001,0.0
328.0,14,38,5,-34.598549,-58.39735400000001,0.0
328.0,15,38,0,-34.598549,-58.39735400000001,0.0
328.0,15,38,1,-34.598549,-58.39735400000001,0.0
328.0,15,38,2,-34.598549,-58.39735400000001,4.0
328.0,15,38,3,-34.598549,-58.39735400000001,0.0
328.0,15,38,4,-34.598549,-58.39735400000001,0.0
328.0,15,38,5,-34.598549,-58.39735400000001,0.0
328.0,16,38,0,-34.598549,-58.39735400000001,0.0
328.0,16,38,1,-34.598549,-58.39735400000001,0.0
328.0,16,38,2,-34.598549,-58.39735400000001,0.0
328.0,16,38,3,-34.598549,-58.39735400000001,0.0
328.0,16,38,4,-34.598549,-58.39735400000001,0.0
328.0,16,38,5,-34.598549,-58.39735400000001,0.0
328.0,17,38,0,-34.598549,-58.39735400000001,0.0
328.0,17,38,1,-34.598549,-58.39735400000001,1.0
328.0,17,38,2,-34.598549,-58.39735400000001,0.0
328.0,17,38,3,-34.598549,-58.39735400000001,0.0
328.0,17,38,4,-34.598549,-58.39735400000001,0.0
328.0,17,38,5,-34.598549,-58.39735400000001,0.0
328.0,18,38,0,-34.598549,-58.39735400000001,0.0
328.0,18,38,1,-34.598549,-58.39735400000001,1.0
328.0,18,38,2,-34.598549,-58.39735400000001,0.0
328.0,18,38,3,-34.598549,-58.39735400000001,0.0
328.0,18,38,4,-34.598549,-58.39735400000001,0.0
328.0,18,38,5,-34.598549,-58.39735400000001,0.0
328.0,19,38,0,-34.598549,-58.39735400000001,0.0
328.0,19,38,1,-34.598549,-58.39735400000001,0.0
328.0,19,38,2,-34.598549,-58.39735400000001,0.0
328.0,19,38,3,-34.598549,-58.39735400000001,0.0
328.0,19,38,4,-34.598549,-58.39735400000001,0.0
328.0,19,38,5,-34.598549,-58.39735400000001,0.0
328.0,20,38,0,-34.598549,-58.39735400000001,0.0
328.0,20,38,1,-34.598549,-58.39735400000001,0.0
328.0,20,38,2,-34.598549,-58.39735400000001,0.0
328.0,20,38,3,-34.598549,-58.39735400000001,0.0
328.0,20,38,4,-34.598549,-58.39735400000001,0.0
328.0,20,38,5,-34.598549,-58.39735400000001,0.0
328.0,21,38,0,-34.598549,-58.39735400000001,0.0
328.0,21,38,1,-34.598549,-58.39735400000001,0.0
328.0,21,38,2,-34.598549,-58.39735400000001,0.0
328.0,21,38,3,-34.598549,-58.39735400000001,0.0
328.0,21,38,4,-34.598549,-58.39735400000001,0.0
328.0,21,38,5,-34.598549,-58.39735400000001,0.0
328.0,22,38,0,-34.598549,-58.39735400000001,0.0
328.0,22,38,1,-34.598549,-58.39735400000001,0.0
328.0,22,38,2,-34.598549,-58.39735400000001,0.0
328.0,22,38,3,-34.598549,-58.39735400000001,0.0
328.0,22,38,4,-34.598549,-58.39735400000001,0.0
328.0,22,38,5,-34.598549,-58.39735400000001,0.0
328.0,23,38,0,-34.598549,-58.39735400000001,0.0
328.0,23,38,1,-34.598549,-58.39735400000001,0.0
328.0,23,38,2,-34.598549,-58.39735400000001,0.0
328.0,23,38,3,-34.598549,-58.39735400000001,0.0
328.0,23,38,4,-34.598549,-58.39735400000001,0.0
328.0,23,38,5,-34.598549,-58.39735400000001,1.0
329.0,0,38,0,-34.5931053,-58.4351681,0.0
329.0,0,38,1,-34.5931053,-58.4351681,0.0
329.0,0,38,2,-34.5931053,-58.4351681,0.0
329.0,0,38,3,-34.5931053,-58.4351681,0.0
329.0,0,38,4,-34.5931053,-58.4351681,0.0
329.0,0,38,5,-34.5931053,-58.4351681,12.0
329.0,0,38,6,-34.5931053,-58.4351681,1.0
329.0,1,38,0,-34.5931053,-58.4351681,0.0
329.0,1,38,1,-34.5931053,-58.4351681,0.0
329.0,1,38,2,-34.5931053,-58.4351681,0.0
329.0,1,38,3,-34.5931053,-58.4351681,0.0
329.0,1,38,4,-34.5931053,-58.4351681,0.0
329.0,1,38,5,-34.5931053,-58.4351681,13.0
329.0,1,38,6,-34.5931053,-58.4351681,0.0
329.0,2,38,0,-34.5931053,-58.4351681,2.0
329.0,2,38,1,-34.5931053,-58.4351681,1.0
329.0,2,38,2,-34.5931053,-58.4351681,0.0
329.0,2,38,3,-34.5931053,-58.4351681,0.0
329.0,2,38,4,-34.5931053,-58.4351681,0.0
329.0,2,38,5,-34.5931053,-58.4351681,14.0
329.0,2,38,6,-34.5931053,-58.4351681,2.0
329.0,3,38,0,-34.5931053,-58.4351681,2.0
329.0,3,38,1,-34.5931053,-58.4351681,0.0
329.0,3,38,2,-34.5931053,-58.4351681,1.0
329.0,3,38,3,-34.5931053,-58.4351681,0.0
329.0,3,38,4,-34.5931053,-58.4351681,0.0
329.0,3,38,5,-34.5931053,-58.4351681,14.0
329.0,3,38,6,-34.5931053,-58.4351681,1.0
329.0,4,38,0,-34.5931053,-58.4351681,2.0
329.0,4,38,1,-34.5931053,-58.4351681,0.0
329.0,4,38,2,-34.5931053,-58.4351681,0.0
329.0,4,38,3,-34.5931053,-58.4351681,0.0
329.0,4,38,4,-34.5931053,-58.4351681,0.0
329.0,4,38,5,-34.5931053,-58.4351681,14.0
329.0,4,38,6,-34.5931053,-58.4351681,1.0
329.0,5,38,0,-34.5931053,-58.4351681,2.0
329.0,5,38,1,-34.5931053,-58.4351681,0.0
329.0,5,38,2,-34.5931053,-58.4351681,0.0
329.0,5,38,3,-34.5931053,-58.4351681,0.0
329.0,5,38,4,-34.5931053,-58.4351681,0.0
329.0,5,38,5,-34.5931053,-58.4351681,14.0
329.0,5,38,6,-34.5931053,-58.4351681,0.0
329.0,6,38,0,-34.5931053,-58.4351681,2.0
329.0,6,38,1,-34.5931053,-58.4351681,1.0
329.0,6,38,2,-34.5931053,-58.4351681,0.0
329.0,6,38,3,-34.5931053,-58.4351681,0.0
329.0,6,38,4,-34.5931053,-58.4351681,0.0
329.0,6,38,5,-34.5931053,-58.4351681,14.0
329.0,6,38,6,-34.5931053,-58.4351681,0.0
329.0,7,38,0,-34.5931053,-58.4351681,2.0
329.0,7,38,1,-34.5931053,-58.4351681,1.0
329.0,7,38,2,-34.5931053,-58.4351681,0.0
329.0,7,38,3,-34.5931053,-58.4351681,1.0
329.0,7,38,4,-34.5931053,-58.4351681,0.0
329.0,7,38,5,-34.5931053,-58.4351681,14.0
329.0,7,38,6,-34.5931053,-58.4351681,0.0
329.0,8,38,0,-34.5931053,-58.4351681,0.0
329.0,8,38,1,-34.5931053,-58.4351681,1.0
329.0,8,38,2,-34.5931053,-58.4351681,1.0
329.0,8,38,3,-34.5931053,-58.4351681,1.0
329.0,8,38,4,-34.5931053,-58.4351681,0.0
329.0,8,38,5,-34.5931053,-58.4351681,14.0
329.0,8,38,6,-34.5931053,-58.4351681,0.0
329.0,9,38,0,-34.5931053,-58.4351681,1.0
329.0,9,38,1,-34.5931053,-58.4351681,0.0
329.0,9,38,2,-34.5931053,-58.4351681,0.0
329.0,9,38,3,-34.5931053,-58.4351681,3.0
329.0,9,38,4,-34.5931053,-58.4351681,0.0
329.0,9,38,5,-34.5931053,-58.4351681,14.0
329.0,9,38,6,-34.5931053,-58.4351681,0.0
329.0,10,38,0,-34.5931053,-58.4351681,0.0
329.0,10,38,1,-34.5931053,-58.4351681,1.0
329.0,10,38,2,-34.5931053,-58.4351681,1.0
329.0,10,38,3,-34.5931053,-58.4351681,3.0
329.0,10,38,4,-34.5931053,-58.4351681,0.0
329.0,10,38,5,-34.5931053,-58.4351681,14.0
329.0,10,38,6,-34.5931053,-58.4351681,0.0
329.0,11,38,0,-34.5931053,-58.4351681,0.0
329.0,11,38,1,-34.5931053,-58.4351681,0.0
329.0,11,38,2,-34.5931053,-58.4351681,0.0
329.0,11,38,3,-34.5931053,-58.4351681,0.0
329.0,11,38,4,-34.5931053,-58.4351681,1.0
329.0,11,38,5,-34.5931053,-58.4351681,14.0
329.0,11,38,6,-34.5931053,-58.4351681,0.0
329.0,12,38,0,-34.5931053,-58.4351681,1.0
329.0,12,38,1,-34.5931053,-58.4351681,1.0
329.0,12,38,2,-34.5931053,-58.4351681,0.0
329.0,12,38,3,-34.5931053,-58.4351681,1.0
329.0,12,38,4,-34.5931053,-58.4351681,1.0
329.0,12,38,5,-34.5931053,-58.4351681,5.0
329.0,13,38,0,-34.5931053,-58.4351681,0.0
329.0,13,38,1,-34.5931053,-58.4351681,0.0
329.0,13,38,2,-34.5931053,-58.4351681,0.0
329.0,13,38,3,-34.5931053,-58.4351681,1.0
329.0,13,38,4,-34.5931053,-58.4351681,0.0
329.0,13,38,5,-34.5931053,-58.4351681,0.0
329.0,14,38,0,-34.5931053,-58.4351681,0.0
329.0,14,38,1,-34.5931053,-58.4351681,0.0
329.0,14,38,2,-34.5931053,-58.4351681,0.0
329.0,14,38,3,-34.5931053,-58.4351681,0.0
329.0,14,38,4,-34.5931053,-58.4351681,1.0
329.0,14,38,5,-34.5931053,-58.4351681,2.0
329.0,15,38,0,-34.5931053,-58.4351681,0.0
329.0,15,38,1,-34.5931053,-58.4351681,0.0
329.0,15,38,2,-34.5931053,-58.4351681,0.0
329.0,15,38,3,-34.5931053,-58.4351681,1.0
329.0,15,38,4,-34.5931053,-58.4351681,0.0
329.0,15,38,5,-34.5931053,-58.4351681,1.0
329.0,16,38,0,-34.5931053,-58.4351681,1.0
329.0,16,38,1,-34.5931053,-58.4351681,0.0
329.0,16,38,2,-34.5931053,-58.4351681,0.0
329.0,16,38,3,-34.5931053,-58.4351681,1.0
329.0,16,38,4,-34.5931053,-58.4351681,0.0
329.0,16,38,5,-34.5931053,-58.4351681,0.0
329.0,17,38,0,-34.5931053,-58.4351681,0.0
329.0,17,38,1,-34.5931053,-58.4351681,0.0
329.0,17,38,2,-34.5931053,-58.4351681,0.0
329.0,17,38,3,-34.5931053,-58.4351681,0.0
329.0,17,38,4,-34.5931053,-58.4351681,1.0
329.0,17,38,5,-34.5931053,-58.4351681,0.0
329.0,18,38,0,-34.5931053,-58.4351681,0.0
329.0,18,38,1,-34.5931053,-58.4351681,0.0
329.0,18,38,2,-34.5931053,-58.4351681,0.0
329.0,18,38,3,-34.5931053,-58.4351681,0.0
329.0,18,38,4,-34.5931053,-58.4351681,1.0
329.0,18,38,5,-34.5931053,-58.4351681,1.0
329.0,19,38,0,-34.5931053,-58.4351681,0.0
329.0,19,38,1,-34.5931053,-58.4351681,1.0
329.0,19,38,2,-34.5931053,-58.4351681,0.0
329.0,19,38,3,-34.5931053,-58.4351681,0.0
329.0,19,38,4,-34.5931053,-58.4351681,1.0
329.0,19,38,5,-34.5931053,-58.4351681,2.0
329.0,20,38,0,-34.5931053,-58.4351681,0.0
329.0,20,38,1,-34.5931053,-58.4351681,0.0
329.0,20,38,2,-34.5931053,-58.4351681,1.0
329.0,20,38,3,-34.5931053,-58.4351681,1.0
329.0,20,38,4,-34.5931053,-58.4351681,1.0
329.0,20,38,5,-34.5931053,-58.4351681,1.0
329.0,21,38,0,-34.5931053,-58.4351681,0.0
329.0,21,38,1,-34.5931053,-58.4351681,2.0
329.0,21,38,2,-34.5931053,-58.4351681,1.0
329.0,21,38,3,-34.5931053,-58.4351681,1.0
329.0,21,38,4,-34.5931053,-58.4351681,5.0
329.0,21,38,5,-34.5931053,-58.4351681,6.0
329.0,22,38,0,-34.5931053,-58.4351681,1.0
329.0,22,38,1,-34.5931053,-58.4351681,0.0
329.0,22,38,2,-34.5931053,-58.4351681,1.0
329.0,22,38,3,-34.5931053,-58.4351681,2.0
329.0,22,38,4,-34.5931053,-58.4351681,8.0
329.0,22,38,5,-34.5931053,-58.4351681,7.0
329.0,23,38,0,-34.5931053,-58.4351681,0.0
329.0,23,38,1,-34.5931053,-58.4351681,1.0
329.0,23,38,2,-34.5931053,-58.4351681,1.0
329.0,23,38,3,-34.5931053,-58.4351681,4.0
329.0,23,38,4,-34.5931053,-58.4351681,10.0
329.0,23,38,5,-34.5931053,-58.4351681,6.0
330.0,0,38,0,-34.6008,-58.47,3.0
330.0,0,38,1,-34.6008,-58.47,3.0
330.0,0,38,2,-34.6008,-58.47,1.0
330.0,0,38,3,-34.6008,-58.47,6.0
330.0,0,38,4,-34.6008,-58.47,7.0
330.0,0,38,5,-34.6008,-58.47,1.0
330.0,0,38,6,-34.6008,-58.47,1.0
330.0,1,38,0,-34.6008,-58.47,3.0
330.0,1,38,1,-34.6008,-58.47,3.0
330.0,1,38,2,-34.6008,-58.47,0.0
330.0,1,38,3,-34.6008,-58.47,8.0
330.0,1,38,4,-34.6008,-58.47,7.0
330.0,1,38,5,-34.6008,-58.47,2.0
330.0,1,38,6,-34.6008,-58.47,1.0
330.0,2,38,0,-34.6008,-58.47,4.0
330.0,2,38,1,-34.6008,-58.47,3.0
330.0,2,38,2,-34.6008,-58.47,1.0
330.0,2,38,3,-34.6008,-58.47,8.0
330.0,2,38,4,-34.6008,-58.47,7.0
330.0,2,38,5,-34.6008,-58.47,3.0
330.0,2,38,6,-34.6008,-58.47,1.0
330.0,3,38,0,-34.6008,-58.47,3.0
330.0,3,38,1,-34.6008,-58.47,3.0
330.0,3,38,2,-34.6008,-58.47,1.0
330.0,3,38,3,-34.6008,-58.47,8.0
330.0,3,38,4,-34.6008,-58.47,7.0
330.0,3,38,5,-34.6008,-58.47,2.0
330.0,3,38,6,-34.6008,-58.47,2.0
330.0,4,38,0,-34.6008,-58.47,3.0
330.0,4,38,1,-34.6008,-58.47,4.0
330.0,4,38,2,-34.6008,-58.47,1.0
330.0,4,38,3,-34.6008,-58.47,8.0
330.0,4,38,4,-34.6008,-58.47,7.0
330.0,4,38,5,-34.6008,-58.47,2.0
330.0,4,38,6,-34.6008,-58.47,3.0
330.0,5,38,0,-34.6008,-58.47,3.0
330.0,5,38,1,-34.6008,-58.47,4.0
330.0,5,38,2,-34.6008,-58.47,1.0
330.0,5,38,3,-34.6008,-58.47,8.0
330.0,5,38,4,-34.6008,-58.47,7.0
330.0,5,38,5,-34.6008,-58.47,2.0
330.0,5,38,6,-34.6008,-58.47,3.0
330.0,6,38,0,-34.6008,-58.47,2.0
330.0,6,38,1,-34.6008,-58.47,3.0
330.0,6,38,2,-34.6008,-58.47,1.0
330.0,6,38,3,-34.6008,-58.47,7.0
330.0,6,38,4,-34.6008,-58.47,6.0
330.0,6,38,5,-34.6008,-58.47,1.0
330.0,6,38,6,-34.6008,-58.47,2.0
330.0,7,38,0,-34.6008,-58.47,1.0
330.0,7,38,1,-34.6008,-58.47,2.0
330.0,7,38,2,-34.6008,-58.47,1.0
330.0,7,38,3,-34.6008,-58.47,5.0
330.0,7,38,4,-34.6008,-58.47,3.0
330.0,7,38,5,-34.6008,-58.47,1.0
330.0,7,38,6,-34.6008,-58.47,2.0
330.0,8,38,0,-34.6008,-58.47,0.0
330.0,8,38,1,-34.6008,-58.47,1.0
330.0,8,38,2,-34.6008,-58.47,1.0
330.0,8,38,3,-34.6008,-58.47,1.0
330.0,8,38,4,-34.6008,-58.47,2.0
330.0,8,38,5,-34.6008,-58.47,1.0
330.0,8,38,6,-34.6008,-58.47,1.0
330.0,9,38,0,-34.6008,-58.47,0.0
330.0,9,38,1,-34.6008,-58.47,0.0
330.0,9,38,2,-34.6008,-58.47,1.0
330.0,9,38,3,-34.6008,-58.47,0.0
330.0,9,38,4,-34.6008,-58.47,3.0
330.0,9,38,5,-34.6008,-58.47,0.0
330.0,9,38,6,-34.6008,-58.47,1.0
330.0,10,38,0,-34.6008,-58.47,0.0
330.0,10,38,1,-34.6008,-58.47,0.0
330.0,10,38,2,-34.6008,-58.47,2.0
330.0,10,38,3,-34.6008,-58.47,1.0
330.0,10,38,4,-34.6008,-58.47,1.0
330.0,10,38,5,-34.6008,-58.47,0.0
330.0,10,38,6,-34.6008,-58.47,1.0
330.0,11,38,0,-34.6008,-58.47,0.0
330.0,11,38,1,-34.6008,-58.47,0.0
330.0,11,38,2,-34.6008,-58.47,1.0
330.0,11,38,3,-34.6008,-58.47,1.0
330.0,11,38,4,-34.6008,-58.47,0.0
330.0,11,38,5,-34.6008,-58.47,0.0
330.0,11,38,6,-34.6008,-58.47,2.0
330.0,12,38,0,-34.6008,-58.47,0.0
330.0,12,38,1,-34.6008,-58.47,0.0
330.0,12,38,2,-34.6008,-58.47,1.0
330.0,12,38,3,-34.6008,-58.47,2.0
330.0,12,38,4,-34.6008,-58.47,0.0
330.0,12,38,5,-34.6008,-58.47,0.0
330.0,13,38,0,-34.6008,-58.47,1.0
330.0,13,38,1,-34.6008,-58.47,0.0
330.0,13,38,2,-34.6008,-58.47,1.0
330.0,13,38,3,-34.6008,-58.47,2.0
330.0,13,38,4,-34.6008,-58.47,0.0
330.0,13,38,5,-34.6008,-58.47,0.0
330.0,14,38,0,-34.6008,-58.47,0.0
330.0,14,38,1,-34.6008,-58.47,0.0
330.0,14,38,2,-34.6008,-58.47,1.0
330.0,14,38,3,-34.6008,-58.47,0.0
330.0,14,38,4,-34.6008,-58.47,0.0
330.0,14,38,5,-34.6008,-58.47,2.0
330.0,15,38,0,-34.6008,-58.47,1.0
330.0,15,38,1,-34.6008,-58.47,0.0
330.0,15,38,2,-34.6008,-58.47,2.0
330.0,15,38,3,-34.6008,-58.47,1.0
330.0,15,38,4,-34.6008,-58.47,1.0
330.0,15,38,5,-34.6008,-58.47,0.0
330.0,16,38,0,-34.6008,-58.47,0.0
330.0,16,38,1,-34.6008,-58.47,0.0
330.0,16,38,2,-34.6008,-58.47,4.0
330.0,16,38,3,-34.6008,-58.47,2.0
330.0,16,38,4,-34.6008,-58.47,0.0
330.0,16,38,5,-34.6008,-58.47,0.0
330.0,17,38,0,-34.6008,-58.47,1.0
330.0,17,38,1,-34.6008,-58.47,0.0
330.0,17,38,2,-34.6008,-58.47,5.0
330.0,17,38,3,-34.6008,-58.47,0.0
330.0,17,38,4,-34.6008,-58.47,0.0
330.0,17,38,5,-34.6008,-58.47,0.0
330.0,18,38,0,-34.6008,-58.47,0.0
330.0,18,38,1,-34.6008,-58.47,1.0
330.0,18,38,2,-34.6008,-58.47,2.0
330.0,18,38,3,-34.6008,-58.47,0.0
330.0,18,38,4,-34.6008,-58.47,0.0
330.0,18,38,5,-34.6008,-58.47,0.0
330.0,19,38,0,-34.6008,-58.47,1.0
330.0,19,38,1,-34.6008,-58.47,0.0
330.0,19,38,2,-34.6008,-58.47,2.0
330.0,19,38,3,-34.6008,-58.47,2.0
330.0,19,38,4,-34.6008,-58.47,3.0
330.0,19,38,5,-34.6008,-58.47,2.0
330.0,20,38,0,-34.6008,-58.47,1.0
330.0,20,38,1,-34.6008,-58.47,0.0
330.0,20,38,2,-34.6008,-58.47,2.0
330.0,20,38,3,-34.6008,-58.47,2.0
330.0,20,38,4,-34.6008,-58.47,2.0
330.0,20,38,5,-34.6008,-58.47,2.0
330.0,21,38,0,-34.6008,-58.47,5.0
330.0,21,38,1,-34.6008,-58.47,2.0
330.0,21,38,3,-34.6008,-58.47,3.0
330.0,21,38,4,-34.6008,-58.47,1.0
330.0,21,38,5,-34.6008,-58.47,0.0
330.0,22,38,0,-34.6008,-58.47,5.0
330.0,22,38,1,-34.6008,-58.47,2.0
330.0,22,38,2,-34.6008,-58.47,4.0
330.0,22,38,3,-34.6008,-58.47,4.0
330.0,22,38,4,-34.6008,-58.47,2.0
330.0,22,38,5,-34.6008,-58.47,2.0
330.0,23,38,0,-34.6008,-58.47,4.0
330.0,23,38,1,-34.6008,-58.47,3.0
330.0,23,38,2,-34.6008,-58.47,5.0
330.0,23,38,3,-34.6008,-58.47,6.0
330.0,23,38,4,-34.6008,-58.47,2.0
330.0,23,38,5,-34.6008,-58.47,1.0
332.0,0,38,0,-34.602133,-58.49089100000001,0.0
332.0,0,38,1,-34.602133,-58.49089100000001,0.0
332.0,0,38,2,-34.602133,-58.49089100000001,0.0
332.0,0,38,3,-34.602133,-58.49089100000001,1.0
332.0,0,38,4,-34.602133,-58.49089100000001,4.0
332.0,0,38,5,-34.602133,-58.49089100000001,1.0
332.0,0,38,6,-34.602133,-58.49089100000001,1.0
332.0,1,38,0,-34.602133,-58.49089100000001,0.0
332.0,1,38,1,-34.602133,-58.49089100000001,1.0
332.0,1,38,2,-34.602133,-58.49089100000001,0.0
332.0,1,38,3,-34.602133,-58.49089100000001,1.0
332.0,1,38,4,-34.602133,-58.49089100000001,3.0
332.0,1,38,5,-34.602133,-58.49089100000001,0.0
332.0,1,38,6,-34.602133,-58.49089100000001,0.0
332.0,2,38,0,-34.602133,-58.49089100000001,2.0
332.0,2,38,1,-34.602133,-58.49089100000001,1.0
332.0,2,38,2,-34.602133,-58.49089100000001,0.0
332.0,2,38,3,-34.602133,-58.49089100000001,1.0
332.0,2,38,4,-34.602133,-58.49089100000001,3.0
332.0,2,38,5,-34.602133,-58.49089100000001,2.0
332.0,2,38,6,-34.602133,-58.49089100000001,0.0
332.0,3,38,0,-34.602133,-58.49089100000001,2.0
332.0,3,38,1,-34.602133,-58.49089100000001,1.0
332.0,3,38,2,-34.602133,-58.49089100000001,0.0
332.0,3,38,3,-34.602133,-58.49089100000001,3.0
332.0,3,38,4,-34.602133,-58.49089100000001,3.0
332.0,3,38,5,-34.602133,-58.49089100000001,2.0
332.0,3,38,6,-34.602133,-58.49089100000001,2.0
332.0,4,38,0,-34.602133,-58.49089100000001,4.0
332.0,4,38,1,-34.602133,-58.49089100000001,0.0
332.0,4,38,2,-34.602133,-58.49089100000001,0.0
332.0,4,38,3,-34.602133,-58.49089100000001,2.0
332.0,4,38,4,-34.602133,-58.49089100000001,3.0
332.0,4,38,5,-34.602133,-58.49089100000001,3.0
332.0,4,38,6,-34.602133,-58.49089100000001,4.0
332.0,5,38,0,-34.602133,-58.49089100000001,4.0
332.0,5,38,1,-34.602133,-58.49089100000001,0.0
332.0,5,38,2,-34.602133,-58.49089100000001,0.0
332.0,5,38,3,-34.602133,-58.49089100000001,0.0
332.0,5,38,4,-34.602133,-58.49089100000001,2.0
332.0,5,38,5,-34.602133,-58.49089100000001,4.0
332.0,5,38,6,-34.602133,-58.49089100000001,4.0
332.0,6,38,0,-34.602133,-58.49089100000001,3.0
332.0,6,38,1,-34.602133,-58.49089100000001,0.0
332.0,6,38,2,-34.602133,-58.49089100000001,0.0
332.0,6,38,3,-34.602133,-58.49089100000001,0.0
332.0,6,38,4,-34.602133,-58.49089100000001,2.0
332.0,6,38,5,-34.602133,-58.49089100000001,2.0
332.0,6,38,6,-34.602133,-58.49089100000001,4.0
332.0,7,38,0,-34.602133,-58.49089100000001,0.0
332.0,7,38,1,-34.602133,-58.49089100000001,0.0
332.0,7,38,2,-34.602133,-58.49089100000001,0.0
332.0,7,38,3,-34.602133,-58.49089100000001,0.0
332.0,7,38,4,-34.602133,-58.49089100000001,0.0
332.0,7,38,5,-34.602133,-58.49089100000001,0.0
332.0,7,38,6,-34.602133,-58.49089100000001,5.0
332.0,8,38,0,-34.602133,-58.49089100000001,0.0
332.0,8,38,1,-34.602133,-58.49089100000001,0.0
332.0,8,38,2,-34.602133,-58.49089100000001,0.0
332.0,8,38,3,-34.602133,-58.49089100000001,0.0
332.0,8,38,4,-34.602133,-58.49089100000001,1.0
332.0,8,38,5,-34.602133,-58.49089100000001,0.0
332.0,8,38,6,-34.602133,-58.49089100000001,3.0
332.0,9,38,0,-34.602133,-58.49089100000001,0.0
332.0,9,38,1,-34.602133,-58.49089100000001,0.0
332.0,9,38,2,-34.602133,-58.49089100000001,0.0
332.0,9,38,3,-34.602133,-58.49089100000001,0.0
332.0,9,38,4,-34.602133,-58.49089100000001,0.0
332.0,9,38,5,-34.602133,-58.49089100000001,0.0
332.0,9,38,6,-34.602133,-58.49089100000001,2.0
332.0,10,38,0,-34.602133,-58.49089100000001,0.0
332.0,10,38,1,-34.602133,-58.49089100000001,1.0
332.0,10,38,2,-34.602133,-58.49089100000001,0.0
332.0,10,38,3,-34.602133,-58.49089100000001,0.0
332.0,10,38,4,-34.602133,-58.49089100000001,0.0
332.0,10,38,5,-34.602133,-58.49089100000001,0.0
332.0,10,38,6,-34.602133,-58.49089100000001,0.0
332.0,11,38,0,-34.602133,-58.49089100000001,0.0
332.0,11,38,1,-34.602133,-58.49089100000001,0.0
332.0,11,38,2,-34.602133,-58.49089100000001,0.0
332.0,11,38,3,-34.602133,-58.49089100000001,0.0
332.0,11,38,4,-34.602133,-58.49089100000001,1.0
332.0,11,38,5,-34.602133,-58.49089100000001,0.0
332.0,11,38,6,-34.602133,-58.49089100000001,0.0
332.0,12,38,0,-34.602133,-58.49089100000001,0.0
332.0,12,38,1,-34.602133,-58.49089100000001,0.0
332.0,12,38,2,-34.602133,-58.49089100000001,0.0
332.0,12,38,3,-34.602133,-58.49089100000001,1.0
332.0,12,38,4,-34.602133,-58.49089100000001,0.0
332.0,12,38,5,-34.602133,-58.49089100000001,0.0
332.0,13,38,0,-34.602133,-58.49089100000001,1.0
332.0,13,38,1,-34.602133,-58.49089100000001,0.0
332.0,13,38,2,-34.602133,-58.49089100000001,0.0
332.0,13,38,3,-34.602133,-58.49089100000001,1.0
332.0,13,38,4,-34.602133,-58.49089100000001,0.0
332.0,13,38,5,-34.602133,-58.49089100000001,1.0
332.0,14,38,0,-34.602133,-58.49089100000001,0.0
332.0,14,38,1,-34.602133,-58.49089100000001,0.0
332.0,14,38,2,-34.602133,-58.49089100000001,0.0
332.0,14,38,3,-34.602133,-58.49089100000001,1.0
332.0,14,38,4,-34.602133,-58.49089100000001,0.0
332.0,14,38,5,-34.602133,-58.49089100000001,0.0
332.0,15,38,0,-34.602133,-58.49089100000001,0.0
332.0,15,38,1,-34.602133,-58.49089100000001,0.0
332.0,15,38,2,-34.602133,-58.49089100000001,0.0
332.0,15,38,3,-34.602133,-58.49089100000001,0.0
332.0,15,38,4,-34.602133,-58.49089100000001,1.0
332.0,15,38,5,-34.602133,-58.49089100000001,0.0
332.0,16,38,0,-34.602133,-58.49089100000001,0.0
332.0,16,38,1,-34.602133,-58.49089100000001,0.0
332.0,16,38,2,-34.602133,-58.49089100000001,0.0
332.0,16,38,3,-34.602133,-58.49089100000001,1.0
332.0,16,38,4,-34.602133,-58.49089100000001,1.0
332.0,16,38,5,-34.602133,-58.49089100000001,0.0
332.0,17,38,0,-34.602133,-58.49089100000001,1.0
332.0,17,38,1,-34.602133,-58.49089100000001,0.0
332.0,17,38,2,-34.602133,-58.49089100000001,0.0
332.0,17,38,3,-34.602133,-58.49089100000001,1.0
